"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WDMV","WSF2","WSF5"
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-04",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-05",,,,,"0.08",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-06",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-07",,,,,"0.60",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-08",,,,,"0.02",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-09",,,,,"2.84",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-10",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-11",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-12",,,,,"0.51",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-13",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-14",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-15",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-16",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-17",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-18",,,,,"0.25",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-19",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-20",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-21",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-22",,,,,"0.01",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-23",,,,,"1.02",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-24",,,,,"0.05",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-25",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-26",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-27",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-28",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-29",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-30",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-07-31",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-01",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-03",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-04",,,,,"1.56",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-06",,,,,"0.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-07",,,,,"1.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-08",,,,,"1.10",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-09",,,,,"0.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-10",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-11",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-12",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-13",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-14",,,,,"0.05",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-15",,,,,"0.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-16",,,,,"0.04",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-17",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-24",,"    7","2.52",,,,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-25",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-26",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-27",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-29",,,,,"0.21",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-30",,,,,"0.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-08-31",,,,,"0.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-01",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-02",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-03",,,,,"0.05",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-04",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-05",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-06",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-07",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-08",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-09",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-10",,,,,"0.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-11",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-12",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-13",,,,,"0.03",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-14",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-15",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-16",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-17",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-18",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-19",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-20",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-21",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-22",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-23",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-24",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-25",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-26",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-27",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-28",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-29",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-09-30",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-01",,,,,"0.17",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-02",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-03",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-04",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-07",,,,,"0.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-08",,,,,"0.05",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-09",,,,,"0.09",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-10",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-11",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-12",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-13",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-14",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-15",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-17",,,,,"1.28",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-18",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-19",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-21",,"    2","1.32",,,,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-22",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-23",,,,,"0.52",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-24",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-25",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-26",,,,,"0.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-28",,"    2","1.19",,,,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-29",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-30",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-10-31",,,,,"0.58",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-01",,,,,"1.32",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-02",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-03",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-04",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-05",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-06",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-07",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-08",,,,,"0.12","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-09",,,,,"0.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-10",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-11",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-12",,,,,"0.18",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-13",,,,,"0.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-14",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-15",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-16",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-17",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-18",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-19",,,,,"0.13",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-20",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-21",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-22",,,,,"0.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-23",,,,,"0.12",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-24",,,,,"1.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-25",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-26",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-27",,,,,"0.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-28",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-11-29",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-01",,,,,"0.04",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-02",,,,,"0.33",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-03",,,,,"0.06",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-04",,,,,"0.02",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-06",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-07",,,,,"0.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-08",,,,,"0.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-09",,,,,"0.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-10",,,,,"0.73",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-11",,,,,"0.37",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-13",,,,,"0.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-14",,,,,"0.32",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-15",,,,,"0.15",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-16",,,,,"0.14",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-17",,,,,"0.42",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-18",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-19",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-20",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-21",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-22",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-23",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-24",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-25",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-26",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-27",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-28",,,,,"0.00",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-29",,,,,"0.00","0.0",,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-30",,,,,"0.55",,,,,,,,,,,
"US1MDMG0074","39.074061","-77.146312","125.9","2019-12-31",,,,,"0.11",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-01",,,,,"0.51",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-02",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-03",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-04",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-05",,,,,"0.11",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-06",,,,,"0.02",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-07",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-08",,,,,"0.08",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-09",,,,,"0.12",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-10",,,,,"0.00",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-11",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-12",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-13",,,,,"0.37",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-14",,,,,"0.53",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-15",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-16",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-17",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-18",,,,,"0.08",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-19",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-20",,,,,"0.86",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-21",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-22",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-23",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-24",,,,,"0.30",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-25",,,,,"0.66",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-26",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-27",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-28",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-30",,,,,"0.16",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-01-31",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-02-01",,,,,"0.00",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-02-02",,,,,"0.06",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-02-03",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-02-04",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-02-16",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-02-17",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-02-18",,,,,"0.52",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-02-19",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-02-20",,,,,"0.05",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-02-21",,,,,"0.81",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-02-22",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-02-23",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-02-24",,,,,"0.73",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-02-25",,,,,"0.06",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-02-26",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-03-17",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-03-18",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-03-19",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-03-20",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-03-21",,,,,"0.16",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-03-22",,,,,"1.65",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-03-23",,,,,"0.06",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-03-24",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-03-25",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-03-26",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-03-27",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-03-28",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-03-29",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-03-30",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-03-31",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-01",,,,,"0.06",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-02",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-03",,,,,"0.04",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-05",,,,,"0.06",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-06",,,,,"0.09",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-07",,,,,"0.00",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-08",,,,,"0.01",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-09",,,,,"0.05",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-10",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-11",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-12",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-13",,,,,"0.65",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-14",,,,,"0.00",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-15",,,,,"0.42",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-16",,,,,"0.01",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-17",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-18",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-19",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-20",,,,,"0.38",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-21",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-22",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-23",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-24",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-25",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-26",,,,,"0.03",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-27",,,,,"0.32",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-28",,,,,"0.08",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-29",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-04-30",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-05-01",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-05-02",,,,,"0.00","0.0",,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-05-03",,,,,"0.95",,,,,,,,,,,
"US1VAAR0008","38.879093","-77.096732","82.0","2019-05-04",,,,,"0.01",,,,,,,,,,,
